order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
930,"2012-09-14 20:43:30",930,1,1,49.99,19.49
931,"2012-09-14 22:11:08",931,1,1,49.99,19.49
932,"2012-09-15 03:58:42",932,1,1,49.99,19.49
933,"2012-09-15 08:14:28",933,1,1,49.99,19.49
934,"2012-09-15 13:27:05",934,1,1,49.99,19.49
935,"2012-09-15 20:21:40",935,1,1,49.99,19.49
936,"2012-09-15 20:58:49",936,1,1,49.99,19.49
937,"2012-09-15 21:43:09",937,1,1,49.99,19.49
938,"2012-09-15 23:48:12",938,1,1,49.99,19.49
939,"2012-09-16 11:29:56",939,1,1,49.99,19.49
940,"2012-09-16 12:57:22",940,1,1,49.99,19.49
941,"2012-09-16 19:44:05",941,1,1,49.99,19.49
942,"2012-09-16 20:50:15",942,1,1,49.99,19.49
943,"2012-09-17 02:04:14",943,1,1,49.99,19.49
944,"2012-09-17 10:05:12",944,1,1,49.99,19.49
945,"2012-09-17 10:20:38",945,1,1,49.99,19.49
946,"2012-09-17 12:51:26",946,1,1,49.99,19.49
947,"2012-09-17 13:13:56",947,1,1,49.99,19.49
948,"2012-09-17 15:07:57",948,1,1,49.99,19.49
949,"2012-09-17 15:26:08",949,1,1,49.99,19.49
950,"2012-09-17 17:49:53",950,1,1,49.99,19.49
951,"2012-09-18 00:07:55",951,1,1,49.99,19.49
952,"2012-09-18 06:14:38",952,1,1,49.99,19.49
953,"2012-09-18 09:07:36",953,1,1,49.99,19.49
954,"2012-09-18 11:02:52",954,1,1,49.99,19.49
955,"2012-09-18 12:48:20",955,1,1,49.99,19.49
956,"2012-09-18 14:13:27",956,1,1,49.99,19.49
957,"2012-09-18 15:20:51",957,1,1,49.99,19.49
958,"2012-09-18 19:24:01",958,1,1,49.99,19.49
959,"2012-09-18 20:21:06",959,1,1,49.99,19.49
960,"2012-09-18 21:17:57",960,1,1,49.99,19.49
961,"2012-09-18 21:32:39",961,1,1,49.99,19.49
962,"2012-09-19 00:13:54",962,1,1,49.99,19.49
963,"2012-09-19 00:20:44",963,1,1,49.99,19.49
964,"2012-09-19 00:44:08",964,1,1,49.99,19.49
965,"2012-09-19 08:37:14",965,1,1,49.99,19.49
966,"2012-09-19 08:58:26",966,1,1,49.99,19.49
967,"2012-09-19 09:23:42",967,1,1,49.99,19.49
968,"2012-09-19 10:09:10",968,1,1,49.99,19.49
969,"2012-09-19 10:14:53",969,1,1,49.99,19.49
970,"2012-09-19 10:24:38",970,1,1,49.99,19.49
971,"2012-09-19 11:08:41",971,1,1,49.99,19.49
972,"2012-09-19 11:18:26",972,1,1,49.99,19.49
973,"2012-09-19 11:28:11",973,1,1,49.99,19.49
974,"2012-09-19 12:13:43",974,1,1,49.99,19.49
975,"2012-09-19 13:40:38",975,1,1,49.99,19.49
976,"2012-09-19 15:09:01",976,1,1,49.99,19.49
977,"2012-09-19 16:56:52",977,1,1,49.99,19.49
978,"2012-09-19 17:30:27",978,1,1,49.99,19.49
979,"2012-09-19 17:41:18",979,1,1,49.99,19.49
980,"2012-09-19 22:38:31",980,1,1,49.99,19.49
981,"2012-09-20 05:11:21",981,1,1,49.99,19.49
982,"2012-09-20 06:19:41",982,1,1,49.99,19.49
983,"2012-09-20 07:10:49",983,1,1,49.99,19.49
984,"2012-09-20 10:04:13",984,1,1,49.99,19.49
985,"2012-09-20 10:14:28",985,1,1,49.99,19.49
986,"2012-09-20 10:15:37",986,1,1,49.99,19.49
987,"2012-09-20 10:52:30",987,1,1,49.99,19.49
988,"2012-09-20 14:50:53",988,1,1,49.99,19.49
989,"2012-09-20 15:39:37",989,1,1,49.99,19.49
990,"2012-09-20 15:50:02",990,1,1,49.99,19.49
991,"2012-09-20 16:11:19",991,1,1,49.99,19.49
992,"2012-09-20 16:17:42",992,1,1,49.99,19.49
993,"2012-09-20 19:13:26",993,1,1,49.99,19.49
994,"2012-09-20 22:00:33",994,1,1,49.99,19.49
995,"2012-09-21 02:03:24",995,1,1,49.99,19.49
996,"2012-09-21 05:04:54",996,1,1,49.99,19.49
997,"2012-09-21 06:23:08",997,1,1,49.99,19.49
998,"2012-09-21 10:32:27",998,1,1,49.99,19.49
999,"2012-09-21 11:50:01",999,1,1,49.99,19.49
1000,"2012-09-21 12:21:17",1000,1,1,49.99,19.49
